product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3,lag_price,comp1_diff,comp2_diff,comp3_diff,fp1_diff,fp2_diff,fp3_diff
watches6,watches_gifts,01-02-2018,6,769.45,15.92666667,128.2416667,33,523,3,584,4.2,90,20,8,2,2,2018,2.33463035,2288,128.2416667,4.2,15.92666667,108.0,4.2,18.25363636,182.0,3.8,19.33,128.1916667,0.0,20.241666699999996,-53.758333300000004,0.0,-2.326969690000002,-3.403333329999999
watches6,watches_gifts,01-03-2018,31,3640.68,18.26129032,117.4412903,33,523,3,584,4.2,125,22,9,1,3,2018,12.06225681,2288,117.4412903,4.2,18.26129032,105.6428571,4.2,21.6652381,151.8784375,3.8,20.31375,128.2416667,0.0,11.798433200000005,-34.437147199999984,0.0,-3.4039477799999993,-2.0524596799999983
watches6,watches_gifts,01-04-2018,85,8961.49,2.181647059,105.648625,33,523,3,584,4.2,178,21,9,1,4,2018,33.07392996,2288,105.648625,4.2,2.181647059,105.0,4.2,13.63142857,150.1333333,3.8,19.44777778,117.4412903,0.0,0.6486249999999956,-44.48470830000001,0.0,-11.449781511000001,-17.266130721
watches6,watches_gifts,01-05-2018,114,11820.2,0.095438596,103.7925234,33,523,3,584,4.2,260,23,8,3,5,2018,44.35797665,2288,103.7925234,4.2,0.095438596,105.0,4.2,11.3772973,132.53125,3.8,15.7621875,105.648625,0.0,-1.2074766000000068,-28.738726600000007,0.0,-11.281858704000001,-15.666748904
watches6,watches_gifts,01-06-2018,9,1071.0,19.20666667,119.0,33,523,3,584,4.2,93,21,9,0,6,2018,4.781275793,2288,119.0,4.2,19.20666667,105.0,4.2,23.82357143,138.22,3.8,16.108,103.7925234,0.0,14.0,-19.22,0.0,-4.616904760000001,3.09866667
watches6,watches_gifts,01-07-2018,11,1302.0,15.48,118.3636364,33,523,3,584,4.2,122,22,9,1,7,2018,10.47341115,2288,118.3636364,4.2,15.48,105.0,4.2,24.93875,155.0,3.8,16.47,119.0,0.0,13.363636400000004,-36.636363599999996,0.0,-9.458749999999998,-0.9899999999999984
watches6,watches_gifts,01-08-2018,1,112.0,13.44,112.0,33,523,3,584,4.2,61,23,8,1,8,2018,10.04303738,2288,112.0,4.2,13.44,105.0,4.2,23.38571429,145.5509091,3.8,21.89727273,118.3636364,0.0,7.0,-33.55090910000001,0.0,-9.94571429,-8.457272730000001
cool3,cool_stuff,01-09-2017,1,29.5,11.73,29.5,57,787,8,1867,4.4,10,21,9,1,9,2017,100.0,7776,99.99,4.2,15.93333333,29.5,4.4,11.73,29.5,4.4,11.73,29.45,-70.49,0.0,0.0,-4.2033333299999995,0.0,0.0
cool3,cool_stuff,01-01-2018,76,2242.0,16.53263158,29.5,57,787,8,1867,4.4,102,23,8,2,1,2018,67.25663717,7776,99.99,4.2,16.54,129.99,4.3,17.41,29.5,4.4,16.53263158,29.45,-70.49,-100.49000000000001,0.0,-0.007368419999998821,-0.8773684199999998,0.0
cool3,cool_stuff,01-03-2018,26,910.0,16.25615385,35.0,57,787,8,1867,4.4,45,22,9,1,3,2018,23.00884956,7776,99.99,4.2,20.78,129.99,4.3,18.49,35.0,4.4,16.25615385,34.95,-64.99,-94.99000000000001,0.0,-4.523846150000001,-2.233846149999998,0.0
cool3,cool_stuff,01-04-2018,4,140.0,14.845,35.0,57,787,8,1867,4.4,18,21,9,1,4,2018,3.539823009,7776,89.86333333,4.2,19.87666667,129.99,4.3,23.49,35.0,4.4,14.845,35.0,-54.86333333,-94.99000000000001,0.0,-5.031666669999998,-8.644999999999998,0.0
cool3,cool_stuff,01-05-2018,4,140.0,13.6375,35.0,57,787,8,1867,4.4,4,23,8,3,5,2018,3.539823009,7776,35.0,4.4,13.6375,35.0,4.4,13.6375,35.0,4.4,13.6375,35.0,0.0,0.0,0.0,0.0,0.0,0.0
cool3,cool_stuff,01-06-2018,2,130.0,15.01,65.0,57,787,8,1867,4.4,2,21,9,0,6,2018,1.769911504,7776,65.0,4.4,15.01,65.0,4.4,15.01,65.0,4.4,15.01,35.0,0.0,0.0,0.0,0.0,0.0,0.0
cool3,cool_stuff,01-08-2018,1,65.0,57.23,65.0,57,787,8,1867,4.4,1,23,8,1,8,2018,0.884955752,7776,65.0,4.4,57.23,65.0,4.4,57.23,65.0,4.4,57.23,64.95,0.0,0.0,0.0,0.0,0.0,0.0
perfumery2,perfumery,01-08-2017,1,142.5,15.75,142.5,29,178,1,400,4.4,8,23,8,1,8,2017,12.44918699,4693,56.99,4.3,13.58857143,142.5,4.4,15.75,142.5,4.4,15.75,142.45,85.50999999999999,0.0,0.0,2.16142857,0.0,0.0
perfumery2,perfumery,01-09-2017,1,142.5,9.19,142.5,29,178,1,400,4.4,18,21,9,1,9,2017,4.166666667,4693,56.99,4.3,13.74117647,142.5,4.4,9.19,142.5,4.4,9.19,142.5,85.50999999999999,0.0,0.0,-4.55117647,0.0,0.0
perfumery2,perfumery,01-10-2017,2,285.0,17.15,142.5,29,178,1,400,4.4,19,22,9,2,10,2017,8.333333333,4693,56.99,4.3,12.29294118,142.5,4.4,17.15,142.5,4.4,17.15,142.5,85.50999999999999,0.0,0.0,4.857058819999999,0.0,0.0
perfumery2,perfumery,01-11-2017,8,944.4,14.29375,118.05,29,178,1,400,4.4,27,22,8,4,11,2017,33.33333333,4693,56.99,4.3,12.714,118.05,4.4,14.29375,118.05,4.4,14.29375,142.5,61.059999999999995,0.0,0.0,1.5797499999999989,0.0,0.0
perfumery2,perfumery,01-12-2017,12,1416.0,11.02666667,118.0,29,178,1,400,4.4,34,21,10,1,12,2017,50.0,4693,56.99,4.3,13.82,118.0,4.4,11.02666667,118.0,4.4,11.02666667,118.05,61.01,0.0,0.0,-2.793333330000001,0.0,0.0
perfumery2,perfumery,01-01-2018,6,707.4,14.03833333,117.9,29,178,1,400,4.4,15,23,8,2,1,2018,7.317073171,4693,56.99,4.3,12.215,117.9,4.4,14.03833333,117.9,4.4,14.03833333,118.0,60.910000000000004,0.0,0.0,1.8233333300000005,0.0,0.0
perfumery2,perfumery,01-02-2018,11,1296.8,13.88090909,117.8888889,29,178,1,400,4.4,12,20,8,2,2,2018,13.41463415,4693,56.99,4.3,14.5575,117.8888889,4.4,13.88090909,117.8888889,4.4,13.88090909,117.9,60.898888899999996,0.0,0.0,-0.6765909099999998,0.0,0.0
perfumery2,perfumery,01-03-2018,4,470.8,15.175,117.7,29,178,1,400,4.4,18,22,9,1,3,2018,4.87804878,4693,50.49,4.3,15.19642857,117.7,4.4,15.175,117.7,4.4,15.175,117.8888889,67.21000000000001,0.0,0.0,-0.021428569999999425,0.0,0.0
perfumery2,perfumery,01-04-2018,8,943.8,21.65,117.975,29,178,1,400,4.4,10,21,9,1,4,2018,9.756097561,4693,49.99,4.3,13.665,117.975,4.4,21.65,117.975,4.4,21.65,117.7,67.98499999999999,0.0,0.0,7.984999999999999,0.0,0.0
perfumery2,perfumery,01-05-2018,17,2038.3,15.85235294,119.9,29,178,1,400,4.4,16,23,8,3,5,2018,20.73170732,4693,119.9,4.4,15.85235294,119.9,4.4,15.85235294,119.9,4.4,15.85235294,117.975,0.0,0.0,0.0,0.0,0.0,0.0
perfumery2,perfumery,01-06-2018,14,1668.5,14.17285714,119.1785714,29,178,1,400,4.4,14,21,9,0,6,2018,17.07317073,4693,119.1785714,4.4,14.17285714,119.1785714,4.4,14.17285714,119.1785714,4.4,14.17285714,119.9,0.0,0.0,0.0,0.0,0.0,0.0
perfumery2,perfumery,01-07-2018,5,593.5,15.978,118.7,29,178,1,400,4.4,13,22,9,1,7,2018,6.097560976,4693,49.99,4.3,12.5225,118.7,4.4,15.978,118.7,4.4,15.978,119.1785714,68.71000000000001,0.0,0.0,3.455499999999999,0.0,0.0
perfumery2,perfumery,01-08-2018,17,1987.4,17.79058824,116.9066667,29,178,1,400,4.4,19,23,8,1,8,2018,12.44918699,4693,49.99,4.3,12.28,116.9066667,4.4,17.79058824,116.9066667,4.4,17.79058824,118.7,66.91666670000001,0.0,0.0,5.510588240000002,0.0,0.0
cool2,cool_stuff,01-03-2017,8,1039.92,18.77875,129.99,33,897,1,1600,4.3,22,23,8,1,3,2017,9.853603604,15750,99.99,4.2,16.64428571,129.99,4.3,18.77875,129.99,4.3,18.77875,129.94,30.000000000000014,0.0,0.0,2.1344642900000004,0.0,0.0
cool2,cool_stuff,01-04-2017,14,1819.86,17.39642857,129.99,33,897,1,1600,4.3,33,20,10,2,4,2017,12.55630631,15750,99.99,4.2,14.20235294,129.99,4.3,17.39642857,129.99,4.3,17.39642857,129.99,30.000000000000014,0.0,0.0,3.1940756300000004,0.0,0.0
cool2,cool_stuff,01-05-2017,18,2339.82,18.27277778,129.99,33,897,1,1600,4.3,58,23,8,1,5,2017,16.21621622,15750,99.99,4.2,15.02090909,129.99,4.3,18.27277778,129.99,4.3,18.27277778,129.99,30.000000000000014,0.0,0.0,3.2518686899999985,0.0,0.0
cool2,cool_stuff,01-06-2017,17,2209.83,17.06117647,129.99,33,897,1,1600,4.3,42,22,8,1,6,2017,15.31531532,15750,99.99,4.2,13.82642857,129.99,4.3,17.06117647,129.99,4.3,17.06117647,129.99,30.000000000000014,0.0,0.0,3.2347479000000003,0.0,0.0
cool2,cool_stuff,01-07-2017,16,2079.84,18.715625,129.99,33,897,1,1600,4.3,42,21,10,1,7,2017,14.41441441,15750,99.99,4.2,16.52909091,129.99,4.3,18.715625,129.99,4.3,18.715625,129.99,30.000000000000014,0.0,0.0,2.1865340899999985,0.0,0.0
cool2,cool_stuff,01-08-2017,16,1870.84,19.02125,116.9275,33,897,1,1600,4.3,39,23,8,1,8,2017,14.41441441,15750,99.99,4.2,18.975,116.9275,4.3,19.02125,116.9275,4.3,19.02125,129.99,16.9375,0.0,0.0,0.046249999999997016,0.0,0.0
cool2,cool_stuff,01-10-2017,10,1199.9,19.997,119.99,33,897,1,1600,4.3,33,22,9,2,10,2017,9.009009009,15750,99.99,4.2,16.95,119.99,4.3,19.997,119.99,4.3,19.997,119.94,20.0,0.0,0.0,3.0470000000000006,0.0,0.0
cool2,cool_stuff,01-11-2017,9,1169.91,22.67444444,129.99,33,897,1,1600,4.3,42,22,8,4,11,2017,8.108108108,15750,99.99,4.2,16.1875,129.99,4.3,22.67444444,129.99,4.3,22.67444444,119.99,30.000000000000014,0.0,0.0,6.4869444399999985,0.0,0.0
cool2,cool_stuff,01-12-2017,3,389.97,25.59,129.99,33,897,1,1600,4.3,38,21,10,1,12,2017,2.702702703,15750,99.99,4.2,15.26666667,129.99,4.3,25.59,129.99,4.3,25.59,129.99,30.000000000000014,0.0,0.0,10.32333333,0.0,0.0
cool2,cool_stuff,01-01-2018,4,519.96,17.41,129.99,33,897,1,1600,4.3,102,23,8,2,1,2018,50.0,15750,99.99,4.2,16.54,129.99,4.3,17.41,29.5,4.4,16.53263158,129.99,30.000000000000014,0.0,100.49000000000001,0.870000000000001,0.0,0.8773684199999998
cool2,cool_stuff,01-02-2018,2,259.98,16.71,129.99,33,897,1,1600,4.3,20,20,8,2,2,2018,25.0,15750,99.99,4.2,13.72,129.99,4.3,16.71,129.99,4.3,16.71,129.99,30.000000000000014,0.0,0.0,2.99,0.0,0.0
cool2,cool_stuff,01-03-2018,1,129.99,18.49,129.99,33,897,1,1600,4.3,45,22,9,1,3,2018,9.853603604,15750,99.99,4.2,20.78,129.99,4.3,18.49,35.0,4.4,16.25615385,129.99,30.000000000000014,0.0,94.99000000000001,-2.2900000000000027,0.0,2.233846149999998
cool2,cool_stuff,01-04-2018,1,129.99,23.49,129.99,33,897,1,1600,4.3,18,21,9,1,4,2018,12.55630631,15750,89.86333333,4.2,19.87666667,129.99,4.3,23.49,35.0,4.4,14.845,129.99,40.126666670000006,0.0,94.99000000000001,3.6133333299999997,0.0,8.644999999999998
computers1,computers_accessories,01-05-2017,4,379.6,15.84,94.9,45,236,1,173,4.0,11,23,8,1,5,2017,10.81081081,2808,94.9,4.0,15.84,94.9,4.0,15.84,94.9,4.0,15.84,94.85,0.0,0.0,0.0,0.0,0.0,0.0
computers1,computers_accessories,01-06-2017,6,611.4,17.785,100.9,45,236,1,173,4.0,15,22,8,1,6,2017,10.06889242,2808,159.99,4.2,42.03333333,100.9,4.0,17.785,100.9,4.0,17.785,94.9,-59.09,0.0,0.0,-24.248333329999998,0.0,0.0
computers1,computers_accessories,01-07-2017,10,1099.0,12.015,109.9,45,236,1,173,4.0,17,21,10,1,7,2017,22.33704293,2808,139.99,4.2,48.10833333,109.9,4.0,12.015,109.9,4.0,12.015,100.9,-30.090000000000003,0.0,0.0,-36.09333333,0.0,0.0
computers1,computers_accessories,01-08-2017,2,219.8,10.39,109.9,45,236,1,173,4.0,15,23,8,1,8,2017,3.192898781,2808,145.7042857,4.2,36.46,109.9,4.0,10.39,109.9,4.0,10.39,109.9,-35.80428570000001,0.0,0.0,-26.07,0.0,0.0
computers1,computers_accessories,01-09-2017,4,395.6,14.975,98.9,45,236,1,173,4.0,15,21,9,1,9,2017,10.81081081,2808,151.99,4.2,43.72272727,98.9,4.0,14.975,98.9,4.0,14.975,109.9,-53.09,0.0,0.0,-28.74772727,0.0,0.0
computers1,computers_accessories,01-10-2017,4,395.6,17.1225,98.9,45,236,1,173,4.0,31,22,9,2,10,2017,10.81081081,2808,154.6958824,4.2,43.88117647,98.9,4.0,17.1225,98.9,4.0,17.1225,98.9,-55.79588239999998,0.0,0.0,-26.75867647,0.0,0.0
computers1,computers_accessories,01-11-2017,6,593.4,16.14,98.9,45,236,1,173,4.0,36,22,8,4,11,2017,16.21621622,2808,149.99,4.2,42.51722222,98.9,4.0,16.14,109.9,3.5,15.52,98.9,-51.09,0.0,-11.0,-26.37722222,0.0,0.620000000000001
computers1,computers_accessories,01-12-2017,1,98.9,13.71,98.9,45,236,1,173,4.0,35,21,10,1,12,2017,2.702702703,2808,149.99,4.2,38.57,98.9,4.0,13.71,109.9,3.5,25.24916667,98.9,-51.09,0.0,-11.0,-24.86,0.0,-11.53916667
computers1,computers_accessories,01-01-2018,31,2795.14,14.08322581,90.534,45,236,1,173,4.0,152,23,8,2,1,2018,30.39215686,2808,156.5113514,4.2,36.8072093,150.3545455,4.3,22.54772727,97.6425,3.5,14.84655172,98.9,-65.97735139999999,-59.820545499999994,-7.108499999999992,-22.723983489999995,-8.46450146,-0.7633259100000007
computers1,computers_accessories,01-02-2018,30,2537.19,14.096,84.75608696,45,236,1,173,4.0,202,20,8,2,2,2018,29.41176471,2808,149.0,4.2,41.16322581,149.9,4.3,26.55289855,78.7122807,3.5,14.53591549,90.534,-64.24391304,-65.14391304,6.043806260000011,-27.06722581,-12.456898549999998,-0.43991549000000063
computers1,computers_accessories,01-03-2018,13,1139.8,11.67230769,87.5,45,236,1,173,4.0,127,22,9,1,3,2018,12.74509804,2808,136.1428571,4.2,48.0475,149.9,4.3,28.47588235,81.02391304,3.5,18.22148148,84.75608696,-48.642857099999986,-62.400000000000006,6.4760869600000035,-36.37519231,-16.80357466,-6.549173790000001
computers1,computers_accessories,01-04-2018,5,470.0,15.48,94.0,45,236,1,173,4.0,107,21,9,1,4,2018,4.901960784,2808,120.9230769,4.2,27.25303571,149.9,4.3,30.22742857,80.66666667,3.5,18.17230769,87.5,-26.923076899999998,-55.900000000000006,13.333333330000002,-11.773035709999998,-14.74742857,-2.69230769
computers1,computers_accessories,01-06-2018,4,292.0,17.1875,73.0,45,236,1,173,4.0,66,21,9,0,6,2018,10.06889242,2808,114.4911538,4.2,53.62555556,149.9,4.3,27.62666667,78.9,3.5,17.328,72.95,-41.491153800000006,-76.9,-5.900000000000006,-36.43805556,-10.439166669999999,-0.1404999999999994
computers1,computers_accessories,01-07-2018,18,1199.48,21.16444444,66.34214286,45,236,1,173,4.0,43,22,9,1,7,2018,22.33704293,2808,119.99,4.2,48.62666667,149.9,4.3,33.57153846,77.9,3.5,14.63857143,73.0,-53.64785714,-83.55785714000001,-11.55785714000001,-27.46222223,-12.407094019999999,6.52587301
computers1,computers_accessories,01-08-2018,1,79.9,13.9,79.9,45,236,1,173,4.0,18,23,8,1,8,2018,3.192898781,2808,119.99,4.2,39.046,149.9,4.3,24.76,77.9,3.5,13.415,66.34214286,-40.08999999999999,-70.0,2.0,-25.146,-10.860000000000001,0.4850000000000012
consoles2,consoles_games,01-07-2017,1,19.9,11.85,19.9,56,237,3,100,3.9,13,21,10,1,7,2017,1.369863014,2304,19.9,4.2,13.47307692,19.9,3.9,11.85,19.9,3.9,11.85,19.85,0.0,0.0,0.0,-1.6230769200000008,0.0,0.0
consoles2,consoles_games,01-08-2017,11,218.9,15.83272727,19.9,56,237,3,100,3.9,33,23,8,1,8,2017,15.06849315,2304,19.9,4.2,16.16375,19.9,3.9,15.83272727,19.9,3.9,15.83272727,19.9,0.0,0.0,0.0,-0.3310227300000008,0.0,0.0
consoles2,consoles_games,01-09-2017,9,179.1,15.41111111,19.9,56,237,3,100,3.9,17,21,9,1,9,2017,12.32876712,2304,19.9,4.2,16.13333333,19.9,3.9,15.41111111,19.9,3.9,15.41111111,19.9,0.0,0.0,0.0,-0.722222219999999,0.0,0.0
consoles2,consoles_games,01-10-2017,12,248.0,12.80333333,20.66666667,56,237,3,100,3.9,38,22,9,2,10,2017,16.43835616,2304,21.54285714,4.2,13.53428571,20.66666667,3.9,12.80333333,20.66666667,3.9,12.80333333,19.9,-0.8761904699999974,0.0,0.0,-0.7309523800000015,0.0,0.0
consoles2,consoles_games,01-11-2017,23,563.5,13.65217391,24.5,56,237,3,100,3.9,49,22,8,4,11,2017,31.50684932,2304,24.5,4.2,13.64535714,24.5,3.9,13.65217391,24.5,3.9,13.65217391,20.66666667,0.0,0.0,0.0,0.006816770000000361,0.0,0.0
consoles2,consoles_games,01-12-2017,17,416.5,13.52470588,24.5,56,237,3,100,3.9,30,21,10,1,12,2017,23.28767123,2304,24.5,4.2,12.87375,24.5,3.9,13.52470588,24.5,3.9,13.52470588,24.5,0.0,0.0,0.0,0.6509558800000015,0.0,0.0
consoles2,consoles_games,01-01-2018,10,271.2,13.319,27.03333333,56,237,3,100,3.9,9,23,8,2,1,2018,41.66666667,2304,27.03333333,3.9,13.319,27.03333333,3.9,13.319,27.03333333,3.9,13.319,24.5,0.0,0.0,0.0,0.0,0.0,0.0
consoles2,consoles_games,01-02-2018,1,32.5,11.85,32.5,56,237,3,100,3.9,6,20,8,2,2,2018,4.166666667,2304,32.5,4.2,15.256,32.5,3.9,11.85,32.5,3.9,11.85,27.03333333,0.0,0.0,0.0,-3.4060000000000006,0.0,0.0
consoles2,consoles_games,01-03-2018,7,229.2,14.02714286,32.74285714,56,237,3,100,3.9,13,22,9,1,3,2018,29.16666667,2304,32.5,4.2,18.05666667,32.74285714,3.9,14.02714286,32.74285714,3.9,14.02714286,32.5,0.24285713999999814,0.0,0.0,-4.029523809999999,0.0,0.0
consoles2,consoles_games,01-04-2018,6,205.2,15.015,34.2,56,237,3,100,3.9,13,21,9,1,4,2018,25.0,2304,35.05714286,4.2,12.98571429,34.2,3.9,15.015,34.2,3.9,15.015,32.74285714,-0.8571428599999962,0.0,0.0,2.02928571,0.0,0.0
health5,health_beauty,01-01-2017,8,2799.2,22.90125,349.9,51,625,1,900,4.3,9,22,9,1,1,2017,12.77173913,11400,349.9,4.3,22.90125,349.9,4.3,22.90125,64.99,3.9,11.06,349.85,0.0,0.0,284.90999999999997,0.0,0.0,11.84125
health5,health_beauty,01-02-2017,4,1399.6,26.9275,349.9,51,625,1,900,4.3,19,20,8,2,2,2017,11.27717391,11400,19.99,4.3,11.75090909,349.9,4.3,26.9275,64.99,3.9,15.348,349.9,329.90999999999997,0.0,284.90999999999997,15.176590909999998,0.0,11.579499999999998
health5,health_beauty,01-03-2017,2,699.8,21.275,349.9,51,625,1,900,4.3,25,23,8,1,3,2017,10.80163043,11400,19.99,4.3,13.81888889,89.99,4.1,13.02,64.99,3.9,17.26222222,349.9,329.90999999999997,259.90999999999997,284.90999999999997,7.456111109999998,8.254999999999999,4.012777779999997
health5,health_beauty,01-04-2017,1,349.9,19.29,349.9,51,625,1,900,4.3,23,20,10,2,4,2017,4.585597826,11400,19.99,4.3,18.03846154,349.9,4.3,19.29,64.99,3.9,15.16888889,349.9,329.90999999999997,0.0,284.90999999999997,1.251538459999999,0.0,4.121111109999999
health5,health_beauty,01-05-2017,4,1399.6,26.73,349.9,51,625,1,900,4.3,41,23,8,1,5,2017,8.559782609,11400,19.99,4.3,14.8475,89.99,4.1,16.09833333,64.99,3.9,14.811875,349.9,329.90999999999997,259.90999999999997,284.90999999999997,11.8825,10.631666670000001,11.918125
health5,health_beauty,01-06-2017,2,699.8,24.505,349.9,51,625,1,900,4.3,53,22,8,1,6,2017,7.54076087,11400,19.99,4.3,12.68333333,89.99,4.1,14.16333333,58.79952381,3.9,13.90333333,349.9,329.90999999999997,259.90999999999997,291.10047619,11.821666669999999,10.341666669999999,10.601666669999998
health5,health_beauty,01-07-2017,1,349.9,29.3,349.9,51,625,1,900,4.3,61,21,10,1,7,2017,6.75951087,11400,19.99,4.3,11.13517241,89.99,4.1,12.11882353,59.25666667,3.9,17.998,349.9,329.90999999999997,259.90999999999997,290.64333332999996,18.16482759,17.18117647,11.302
health5,health_beauty,01-08-2017,7,2449.3,29.94714286,349.9,51,625,1,900,4.3,82,23,8,1,8,2017,10.36005435,11400,23.39740741,4.3,14.27678571,89.99,4.1,13.41055556,58.99,3.9,16.24090909,349.9,326.50259258999995,259.90999999999997,290.90999999999997,15.67035715,16.5365873,13.70623377
health5,health_beauty,01-09-2017,7,2449.3,26.58285714,349.9,51,625,1,900,4.3,89,21,9,1,9,2017,10.9375,11400,23.99,4.3,16.12,89.99,4.1,13.96428571,58.99,3.9,15.6392,349.9,325.90999999999997,259.90999999999997,290.90999999999997,10.46285714,12.618571430000001,10.943657140000001
health5,health_beauty,01-10-2017,10,3499.0,22.84,349.9,51,625,1,900,4.3,81,22,9,2,10,2017,15.625,11400,23.99,4.3,13.13666667,89.99,4.1,16.56291667,58.99,3.9,19.06526316,349.9,325.90999999999997,259.90999999999997,290.90999999999997,9.70333333,6.27708333,3.774736839999999
health5,health_beauty,01-11-2017,11,3543.5,20.47818182,322.1363636,51,625,1,900,4.3,139,22,8,4,11,2017,17.1875,11400,23.99,4.3,12.37535714,89.99,4.1,16.99038462,58.99,3.9,15.71166667,349.9,298.1463636,232.14636359999997,263.1463636,8.10282468,3.4877971999999993,4.76651515
health5,health_beauty,01-12-2017,7,2449.3,29.09285714,349.9,51,625,1,900,4.3,112,21,10,1,12,2017,10.9375,11400,23.99,4.3,12.45684211,89.99,4.1,15.89473684,58.99,3.9,16.33222222,322.1363636,325.90999999999997,259.90999999999997,290.90999999999997,16.63601503,13.1981203,12.760634920000001
health5,health_beauty,01-01-2018,12,4198.8,28.41416667,349.9,51,625,1,900,4.3,98,23,8,2,1,2018,12.77173913,11400,23.99,4.3,11.28736842,89.99,4.1,14.811,58.99,3.9,22.67833333,349.9,325.90999999999997,259.90999999999997,290.90999999999997,17.12679825,13.60316667,5.735833339999999
health5,health_beauty,01-02-2018,15,5248.5,23.20533333,349.9,51,625,1,900,4.3,126,20,8,2,2,2018,11.27717391,11400,23.99,4.3,12.55,89.99,4.1,16.30764706,58.99,3.9,19.575,349.9,325.90999999999997,259.90999999999997,290.90999999999997,10.655333329999998,6.897686269999998,3.630333329999999
health5,health_beauty,01-03-2018,17,5948.3,29.6,349.9,51,625,1,900,4.3,169,22,9,1,3,2018,10.80163043,11400,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,349.9,325.90999999999997,266.15999999999997,290.90999999999997,15.401250000000001,17.723125000000003,14.372000000000002
health5,health_beauty,01-04-2018,7,2449.3,25.64142857,349.9,51,625,1,900,4.3,118,21,9,1,4,2018,4.585597826,11400,349.9,4.3,25.64142857,79.99,4.1,14.485,58.99,3.9,16.30272727,349.9,0.0,269.90999999999997,290.90999999999997,0.0,11.15642857,9.3387013
health5,health_beauty,01-05-2018,10,3513.1,38.57,352.25,51,625,1,900,4.3,159,23,8,3,5,2018,8.559782609,11400,23.99,4.3,7.988571429,79.99,4.1,21.943125,58.99,3.9,9.4225,349.9,328.26,272.26,293.26,30.581428571,16.626875000000002,29.1475
health5,health_beauty,01-06-2018,11,4004.0,32.69727273,364.0,51,625,1,900,4.3,131,21,9,0,6,2018,7.54076087,11400,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,352.25,340.01,284.01,305.01,16.427272730000002,19.33496504,16.267272730000002
health5,health_beauty,01-07-2018,11,4004.0,36.24636364,364.0,51,625,1,900,4.3,113,22,9,1,7,2018,6.75951087,11400,23.99,4.3,18.81,79.99,4.1,16.745,58.99,3.9,7.67,364.0,340.01,284.01,305.01,17.43636364,19.501363639999997,28.576363639999997
health5,health_beauty,01-08-2018,9,3276.0,28.55111111,364.0,51,625,1,900,4.3,127,23,8,1,8,2018,10.36005435,11400,23.99,4.3,16.77,82.82142857,4.1,12.41857143,58.99,3.9,12.08333333,364.0,340.01,281.17857143000003,305.01,11.781111110000001,16.13253968,16.46777778
watches8,watches_gifts,01-07-2017,2,479.8,14.805,239.9,35,640,1,335,4.1,29,21,10,1,7,2017,31.19469027,2992,161.5909091,4.2,15.52545455,239.9,4.1,14.805,197.383,3.8,16.606,239.85,78.3090909,0.0,42.516999999999996,-0.7204545499999995,0.0,-1.801000000000002
watches8,watches_gifts,01-10-2017,2,479.8,11.22,239.9,35,640,1,335,4.1,43,22,9,2,10,2017,50.0,2992,134.9,4.2,6.81,239.9,4.1,11.22,232.49,3.8,14.2125,239.85,105.0,0.0,7.409999999999997,4.410000000000001,0.0,-2.9924999999999997
watches8,watches_gifts,01-01-2018,2,459.8,16.36,229.9,35,640,1,335,4.1,59,23,8,2,1,2018,1.769911504,2992,229.9,4.1,16.36,108.0,4.2,16.19636364,199.0,3.8,21.88,229.85,0.0,121.9,30.900000000000006,0.0,0.16363635999999815,-5.52
watches8,watches_gifts,01-02-2018,11,2250.8,17.02545455,204.6181818,35,640,1,335,4.1,90,20,8,2,2,2018,9.734513274,2992,128.2416667,4.2,15.92666667,108.0,4.2,18.25363636,182.0,3.8,19.33,229.9,76.3765151,96.6181818,22.618181800000002,1.0987878799999997,-1.2281818100000024,-2.304545449999999
watches8,watches_gifts,01-03-2018,16,2680.0,17.154375,167.5,35,640,1,335,4.1,125,22,9,1,3,2018,14.15929204,2992,117.4412903,4.2,18.26129032,105.6428571,4.2,21.6652381,151.8784375,3.8,20.31375,204.6181818,50.058709699999994,61.8571429,15.62156250000001,-1.1069153199999988,-4.510863099999998,-3.159374999999997
watches8,watches_gifts,01-04-2018,26,3908.9,17.50192308,150.3423077,35,640,1,335,4.1,178,21,9,1,4,2018,23.00884956,2992,105.648625,4.2,2.181647059,105.0,4.2,13.63142857,150.1333333,3.8,19.44777778,167.5,44.6936827,45.34230769999999,0.20897439999998824,15.320276021000002,3.8704945100000003,-1.9458546999999982
watches8,watches_gifts,01-05-2018,30,4355.0,16.259,145.1666667,35,640,1,335,4.1,260,23,8,3,5,2018,26.54867257,2992,103.7925234,4.2,0.095438596,105.0,4.2,11.3772973,132.53125,3.8,15.7621875,150.3423077,41.374143300000014,40.16666670000001,12.635416700000007,16.163561404,4.8817027,0.49681250000000077
